sale_date,sale_year,sale_month,sale_quarter,weekday,store,region,category,product_name,quantity,unit_price,total_sales
2024-07-17,2024.0,7.0,3.0,Wednesday,Store-B,WEST,ELECTRONICS,Laptop Pro - 15,9,585.81,2410.95
2024-11-18,2024.0,11.0,4.0,Monday,Store-E,WEST,ACCESSORIES,Smartphone X,2,920.54,3488.56
2024-09-22,2024.0,9.0,3.0,Sunday,Store-C,WEST,ACCESSORIES,Laptop Pro15,8,831.52,2918.23
2024-10-09,2024.0,10.0,4.0,Wednesday,Store A,EAST,ELECTRONICS,Smart Phone X,7,1523.32,10663.24
2024-11-17,2024.0,11.0,4.0,Sunday,Store-E,NORTH,ELECTRONICS,Ltp Pro 15,1,1012.25,3942.16
2024-05-26,2024.0,5.0,2.0,Sunday,Store D,NORTH,ACCESSORIES,Laptop Pro - 15,5,1906.63,9533.15
2024-06-29,2024.0,6.0,2.0,Saturday,Store-A,NORTH,ELECTRONICS,Laptop Pro 15,3,632.34,1897.02
2024-06-01,2024.0,6.0,2.0,Saturday,Store C,NORTH,ACCESSORIES,Smartphone X,9,72.96,3694.01
2024-01-24,2024.0,1.0,1.0,Wednesday,Store C,NORTH,ELECTRONICS,Laptop Pro15,2,312.65,4620.48
2024-03-14,2024.0,3.0,1.0,Thursday,Store-C,SOUTH,ACCESSORIES,Laptop Pro - 15,3,1277.58,1455.01
2024-01-06,2024.0,1.0,1.0,Saturday,Store E,WEST,ACCESSORIES,Laptop Pro15,2,1378.69,434.33
2024-12-21,2024.0,12.0,4.0,Saturday,Store-B,WEST,ACCESSORIES,Laptop Pro 15,9,1671.52,615.59
2024-12-17,2024.0,12.0,4.0,Tuesday,Store-A,NORTH,ACCESSORIES,Laptop Pro 15,2,1180.17,161.9
2024-09-28,2024.0,9.0,3.0,Saturday,Store D,WEST,ELECTRONICS,Tablet,3,1253.91,3761.73
2024-03-17,2024.0,3.0,1.0,Sunday,Store-A,EAST,ACCESSORIES,Smartphone X,7,1398.09,9786.63
2024-10-23,2024.0,10.0,4.0,Wednesday,Store-E,EAST,ACCESSORIES,Smartfone X,5,391.31,1956.55
2024-08-30,2024.0,8.0,3.0,Friday,Store C,WEST,ELECTRONICS,Smart Phone X,6,925.59,5553.54
2024-11-08,2024.0,11.0,4.0,Friday,Store C,EAST,ACCESSORIES,Tablet,5,1618.34,8091.7
2024-08-22,2024.0,8.0,3.0,Thursday,Store-B,WEST,ACCESSORIES,Smartfone X,9,648.77,712.38
2024-08-04,2024.0,8.0,3.0,Sunday,Store C,NORTH,ELECTRONICS,Smart Phone X,3,455.24,1365.72
2024-10-23,2024.0,10.0,4.0,Wednesday,Store D,WEST,ACCESSORIES,Smartfone X,4,575.3,4661.93
2024-01-01,2024.0,1.0,1.0,Monday,Store-D,NORTH,ELECTRONICS,Smart Phone X,2,1360.65,53.79
2024-07-02,2024.0,7.0,3.0,Tuesday,Store-E,SOUTH,ELECTRONICS,Smartphone X,2,228.03,1320.0
2024-11-15,2024.0,11.0,4.0,Friday,Store B,EAST,ELECTRONICS,Laptop Pro15,10,513.5,5135.0
2024-05-02,2024.0,5.0,2.0,Thursday,Store C,SOUTH,ELECTRONICS,Tablet Plus,6,436.53,2619.18
2024-10-21,2024.0,10.0,4.0,Monday,Store A,NORTH,ELECTRONICS,Ltp Pro 15,10,399.57,3995.7
2024-06-05,2024.0,6.0,2.0,Wednesday,Store B,SOUTH,ACCESSORIES,Ltp Pro 15,1,589.13,589.13
2024-09-08,2024.0,9.0,3.0,Sunday,Store E,WEST,ELECTRONICS,Smart Phone X,5,1810.79,715.42
2024-10-26,2024.0,10.0,4.0,Saturday,Store-B,WEST,ACCESSORIES,Tablet,10,682.12,6821.2
2024-04-14,2024.0,4.0,2.0,Sunday,Store D,NORTH,ACCESSORIES,Laptop Pro15,3,1548.38,294.26
2024-01-08,2024.0,1.0,1.0,Monday,Store-E,SOUTH,ELECTRONICS,Smartfone X,99,921.76,91254.24
2024-03-11,2024.0,3.0,1.0,Monday,Store E,WEST,ACCESSORIES,Laptop Pro 15,8,509.45,4075.6
2024-07-20,2024.0,7.0,3.0,Saturday,Store D,EAST,ELECTRONICS,Smart Phone X,5,490.78,2453.9
2024-01-24,2024.0,1.0,1.0,Wednesday,Store-A,WEST,ACCESSORIES,Tablet Plus,7,130.05,1868.71
2024-08-23,2024.0,8.0,3.0,Friday,Store D,EAST,ELECTRONICS,Laptop Pro15,8,259.81,2078.48
2024-06-08,2024.0,6.0,2.0,Saturday,Store-D,WEST,ACCESSORIES,Tablet Plus,1,1879.73,3052.77
2024-05-04,2024.0,5.0,2.0,Saturday,Store-D,WEST,ELECTRONICS,Tablet Plus,5,1874.56,9372.8
2024-07-29,2024.0,7.0,3.0,Monday,Store E,EAST,ELECTRONICS,Ltp Pro 15,2,57.99,115.98
2024-08-15,2024.0,8.0,3.0,Thursday,Store A,NORTH,ELECTRONICS,Laptop Pro 15,4,1808.58,7234.32
2024-07-25,2024.0,7.0,3.0,Thursday,Store A,NORTH,ACCESSORIES,Smartfone X,10,1289.37,661.5
2024-11-07,2024.0,11.0,4.0,Thursday,Store B,SOUTH,ELECTRONICS,Tablet,4,743.7,2974.8
2024-10-19,2024.0,10.0,4.0,Saturday,Store-B,SOUTH,ACCESSORIES,Laptop Pro15,9,1310.92,11798.28
2024-08-03,2024.0,8.0,3.0,Saturday,Store D,EAST,ACCESSORIES,Smartphone X,4,743.29,4827.58
2024-01-02,2024.0,1.0,1.0,Tuesday,Store-E,WEST,ELECTRONICS,Tablet Plus,6,148.98,893.88
2024-03-04,2024.0,3.0,1.0,Monday,Store C,NORTH,ELECTRONICS,Smartphone X,1,767.67,767.67
2024-07-04,2024.0,7.0,3.0,Thursday,Store E,NORTH,ACCESSORIES,Tablet,10,1856.01,18560.1
2024-04-14,2024.0,4.0,2.0,Sunday,Store-C,NORTH,ACCESSORIES,Laptop Pro - 15,6,1431.86,3338.15
2024-02-17,2024.0,2.0,1.0,Saturday,Store-A,NORTH,ACCESSORIES,Smart Phone X,1,1268.71,1163.48
2024-01-28,2024.0,1.0,1.0,Sunday,Store A,SOUTH,ELECTRONICS,Smart Phone X,3,1683.98,5051.94
2024-10-26,2024.0,10.0,4.0,Saturday,Store-C,WEST,ELECTRONICS,Laptop Pro15,8,1266.67,4711.51
2024-06-07,2024.0,6.0,2.0,Friday,Store D,NORTH,ACCESSORIES,Tablet,5,1395.26,6976.3
2024-05-24,2024.0,5.0,2.0,Friday,Store E,EAST,ACCESSORIES,Tablet Plus,6,1970.41,11822.46
2024-06-17,2024.0,6.0,2.0,Monday,Store-D,EAST,ACCESSORIES,Laptop Pro15,2,1770.96,3541.92
2024-02-17,2024.0,2.0,1.0,Saturday,Store C,NORTH,ACCESSORIES,Smartphone X,9,1782.05,16038.45
2024-08-04,2024.0,8.0,3.0,Sunday,Store D,EAST,ACCESSORIES,Smartphone X,5,681.88,3409.4
2024-12-28,2024.0,12.0,4.0,Saturday,Store B,WEST,ACCESSORIES,Tablet Plus,4,481.95,2338.28
2024-08-05,2024.0,8.0,3.0,Monday,Store B,SOUTH,ELECTRONICS,Tablet Plus,10,1990.48,3609.2
2024-12-05,2024.0,12.0,4.0,Thursday,Store E,SOUTH,ACCESSORIES,Ltp Pro 15,10,1305.59,1723.33
2024-03-05,2024.0,3.0,1.0,Tuesday,Store E,EAST,ACCESSORIES,Tablet Plus,5,1219.66,6098.3
2024-05-04,2024.0,5.0,2.0,Saturday,Store D,WEST,ACCESSORIES,Smart Phone X,6,1280.98,7685.88
2024-04-17,2024.0,4.0,2.0,Wednesday,Store-B,NORTH,ELECTRONICS,Smartfone X,8,846.87,3494.65
2024-10-29,2024.0,10.0,4.0,Tuesday,Store B,NORTH,ACCESSORIES,Ltp Pro 15,9,875.81,7882.29
2024-11-18,2024.0,11.0,4.0,Monday,Store-C,EAST,ELECTRONICS,Tablet Plus,2,913.03,1826.06
2024-02-21,2024.0,2.0,1.0,Wednesday,Store-B,WEST,ACCESSORIES,Smartfone X,3,1901.03,4020.77
2024-07-22,2024.0,7.0,3.0,Monday,Store D,WEST,ELECTRONICS,Laptop Pro 15,1,1898.17,1898.17
2024-08-16,2024.0,8.0,3.0,Friday,Store-B,WEST,ELECTRONICS,Laptop Pro15,3,958.8,3829.23
2024-08-10,2024.0,8.0,3.0,Saturday,Store-E,SOUTH,ELECTRONICS,Laptop Pro - 15,1,53.28,53.28
2024-04-18,2024.0,4.0,2.0,Thursday,Store-D,WEST,ELECTRONICS,Smart Phone X,3,357.29,1071.87
2024-08-02,2024.0,8.0,3.0,Friday,Store A,NORTH,ELECTRONICS,Smart Phone X,9,898.32,8084.88
2024-04-08,2024.0,4.0,2.0,Monday,Store A,EAST,ACCESSORIES,Tablet,8,1785.58,2590.47
2024-08-18,2024.0,8.0,3.0,Sunday,Store-C,EAST,ELECTRONICS,Laptop Pro15,10,693.21,6932.1
2024-06-03,2024.0,6.0,2.0,Monday,Store-E,SOUTH,ELECTRONICS,Smartfone X,8,683.09,1247.99
2024-11-11,2024.0,11.0,4.0,Monday,Store E,NORTH,ACCESSORIES,Smartphone X,6,259.42,1556.52
2024-09-03,2024.0,9.0,3.0,Tuesday,Store B,SOUTH,ACCESSORIES,Tablet Plus,6,896.53,5379.18
2024-08-22,2024.0,8.0,3.0,Thursday,Store A,NORTH,ELECTRONICS,Smart Phone X,10,295.72,44.05
2024-02-21,2024.0,2.0,1.0,Wednesday,Store C,NORTH,ACCESSORIES,Laptop Pro 15,3,278.6,1851.23
2024-07-01,2024.0,7.0,3.0,Monday,Store-E,WEST,ELECTRONICS,Laptop Pro15,4,521.72,2086.88
2024-03-28,2024.0,3.0,1.0,Thursday,Store B,NORTH,ACCESSORIES,Smartphone X,6,589.82,1440.78
2024-11-09,2024.0,11.0,4.0,Saturday,Store B,NORTH,ACCESSORIES,Smart Phone X,4,894.89,3579.56
2024-04-08,2024.0,4.0,2.0,Monday,Store B,WEST,ELECTRONICS,Laptop Pro - 15,1,1772.2,3759.73
2024-08-01,2024.0,8.0,3.0,Thursday,Store B,SOUTH,ACCESSORIES,Tablet,4,1901.72,4064.91
2024-07-05,2024.0,7.0,3.0,Friday,Store E,SOUTH,ELECTRONICS,Ltp Pro 15,1,1455.49,1455.49
2024-03-31,2024.0,3.0,1.0,Sunday,Store-A,NORTH,ELECTRONICS,Laptop Pro 15,5,223.12,1115.6
2024-10-20,2024.0,10.0,4.0,Sunday,Store-E,NORTH,ACCESSORIES,Laptop Pro 15,6,1931.68,1669.35
2024-03-07,2024.0,3.0,1.0,Thursday,Store C,NORTH,ELECTRONICS,Smartphone X,10,1499.9,27.98
2024-07-18,2024.0,7.0,3.0,Thursday,Store E,WEST,ACCESSORIES,Laptop Pro15,1,1058.94,1058.94
2024-11-10,2024.0,11.0,4.0,Sunday,Store-A,WEST,ELECTRONICS,Smartfone X,6,310.03,1860.18
2024-06-06,2024.0,6.0,2.0,Thursday,Store D,NORTH,ACCESSORIES,Smartphone X,6,298.58,1791.48
2024-01-18,2024.0,1.0,1.0,Thursday,Store-A,SOUTH,ELECTRONICS,Smartphone X,8,1716.68,13733.44
2024-12-28,2024.0,12.0,4.0,Saturday,Store C,SOUTH,ELECTRONICS,Smartfone X,5,238.45,1192.25
2024-12-22,2024.0,12.0,4.0,Sunday,Store-C,NORTH,ELECTRONICS,Tablet Plus,6,1418.69,8512.14
2024-01-05,2024.0,1.0,1.0,Friday,Store-A,NORTH,ACCESSORIES,Tablet Plus,6,840.78,3578.32
2024-02-04,2024.0,2.0,1.0,Sunday,Store A,SOUTH,ACCESSORIES,Laptop Pro15,4,931.13,3724.52
2024-11-15,2024.0,11.0,4.0,Friday,Store E,NORTH,ACCESSORIES,Tablet,7,1949.2,13644.4
2024-11-19,2024.0,11.0,4.0,Tuesday,Store-D,WEST,ELECTRONICS,Smartphone X,5,359.48,1797.4
2024-11-17,2024.0,11.0,4.0,Sunday,Store-C,NORTH,ACCESSORIES,Ltp Pro 15,3,1022.08,3066.24
2024-12-22,2024.0,12.0,4.0,Sunday,Store A,SOUTH,ACCESSORIES,Smart Phone X,8,1775.25,14202.0
2024-11-19,2024.0,11.0,4.0,Tuesday,Store E,EAST,ELECTRONICS,Smartphone X,5,1276.61,6383.05
2024-12-11,2024.0,12.0,4.0,Wednesday,Store-A,EAST,ACCESSORIES,Ltp Pro 15,1,920.17,1170.04
2024-01-25,2024.0,1.0,1.0,Thursday,Store D,EAST,ACCESSORIES,Laptop Pro15,6,441.45,2648.7
2024-10-31,2024.0,10.0,4.0,Thursday,Store E,NORTH,ELECTRONICS,Smartfone X,10,472.95,330.29
2024-03-17,2024.0,3.0,1.0,Sunday,Store D,NORTH,ACCESSORIES,Tablet Plus,7,1888.65,4574.3
2024-12-27,2024.0,12.0,4.0,Friday,Store-C,EAST,ELECTRONICS,Smartphone X,7,693.61,4536.26
2024-10-01,2024.0,10.0,4.0,Tuesday,Store-D,WEST,ELECTRONICS,Tablet,10,634.54,2594.14
2024-06-13,2024.0,6.0,2.0,Thursday,Store-D,SOUTH,ACCESSORIES,Tablet,2,930.92,1861.84
2024-03-29,2024.0,3.0,1.0,Friday,Store C,EAST,ACCESSORIES,Tablet Plus,5,1512.56,70.74
2024-09-01,2024.0,9.0,3.0,Sunday,Store-E,EAST,ACCESSORIES,Laptop Pro 15,4,1252.82,5011.28
2024-05-19,2024.0,5.0,2.0,Sunday,Store D,EAST,ACCESSORIES,Tablet Plus,8,1898.15,15185.2
2024-12-13,2024.0,12.0,4.0,Friday,Store D,WEST,ELECTRONICS,Smartphone X,8,1786.4,14291.2
2024-05-05,2024.0,5.0,2.0,Sunday,Store A,EAST,ACCESSORIES,Laptop Pro15,1,1299.99,1299.99
2024-09-17,2024.0,9.0,3.0,Tuesday,Store-E,NORTH,ELECTRONICS,Tablet,10,436.7,3835.72
2024-05-23,2024.0,5.0,2.0,Thursday,Store-A,WEST,ACCESSORIES,Laptop Pro15,8,1267.69,10141.52
2024-12-25,2024.0,12.0,4.0,Wednesday,Store-D,NORTH,ACCESSORIES,Ltp Pro 15,1,1581.89,3515.72
2024-11-13,2024.0,11.0,4.0,Wednesday,Store B,SOUTH,ACCESSORIES,Smart Phone X,6,138.3,4210.16
2024-07-18,2024.0,7.0,3.0,Thursday,Store E,EAST,ELECTRONICS,Laptop Pro - 15,6,683.16,2532.91
2024-12-30,2024.0,12.0,4.0,Monday,Store-E,NORTH,ACCESSORIES,Laptop Pro15,6,438.97,2111.12
2024-03-10,2024.0,3.0,1.0,Sunday,Store-D,WEST,ACCESSORIES,Tablet Plus,1,1087.54,1087.54
2024-05-18,2024.0,5.0,2.0,Saturday,Store E,EAST,ACCESSORIES,Ltp Pro 15,4,132.25,529.0
2024-08-01,2024.0,8.0,3.0,Thursday,Store-E,SOUTH,ELECTRONICS,Smartfone X,7,1471.64,61.29
2024-01-30,2024.0,1.0,1.0,Tuesday,Store D,NORTH,ELECTRONICS,Laptop Pro 15,5,747.85,3739.25
2024-12-25,2024.0,12.0,4.0,Wednesday,Store C,NORTH,ACCESSORIES,Laptop Pro15,10,1306.1,4969.72
2024-10-31,2024.0,10.0,4.0,Thursday,Store D,SOUTH,ELECTRONICS,Tablet,1,557.38,557.38
2024-04-20,2024.0,4.0,2.0,Saturday,Store-D,EAST,ELECTRONICS,Tablet,1,1357.2,3079.18
2024-10-14,2024.0,10.0,4.0,Monday,Store E,SOUTH,ELECTRONICS,Tablet,10,246.45,2464.5
2024-06-24,2024.0,6.0,2.0,Monday,Store-B,SOUTH,ACCESSORIES,Laptop Pro15,4,1668.11,6672.44
2024-05-21,2024.0,5.0,2.0,Tuesday,Store C,NORTH,ACCESSORIES,Laptop Pro15,4,982.6,3930.4
2024-11-15,2024.0,11.0,4.0,Friday,Store-C,EAST,ACCESSORIES,Tablet,9,410.85,3697.65
2024-03-21,2024.0,3.0,1.0,Thursday,Store E,SOUTH,ELECTRONICS,Smartfone X,1,1743.65,1743.65
2024-10-12,2024.0,10.0,4.0,Saturday,Store C,WEST,ACCESSORIES,Laptop Pro15,9,1301.43,11712.87
2024-11-29,2024.0,11.0,4.0,Friday,Store-C,SOUTH,ACCESSORIES,Smartphone X,9,172.37,1551.33
2024-02-23,2024.0,2.0,1.0,Friday,Store B,EAST,ELECTRONICS,Smart Phone X,5,1954.49,1500.55
2024-04-19,2024.0,4.0,2.0,Friday,Store-C,SOUTH,ACCESSORIES,Smartfone X,10,1952.63,2165.5
2024-01-12,2024.0,1.0,1.0,Friday,Store E,EAST,ACCESSORIES,Laptop Pro 15,2,1027.14,2054.28
2024-06-06,2024.0,6.0,2.0,Thursday,Store-A,WEST,ELECTRONICS,Tablet,3,1770.95,5312.85
2024-07-14,2024.0,7.0,3.0,Sunday,Store-C,WEST,ELECTRONICS,Tablet,5,1896.16,399.08
2024-07-30,2024.0,7.0,3.0,Tuesday,Store A,EAST,ELECTRONICS,Smart Phone X,4,660.56,2642.24
2024-04-08,2024.0,4.0,2.0,Monday,Store D,SOUTH,ELECTRONICS,Smartphone X,10,1754.81,17548.1
2024-09-04,2024.0,9.0,3.0,Wednesday,Store-D,WEST,ACCESSORIES,Smartfone X,9,220.22,1981.98
2024-12-04,2024.0,12.0,4.0,Wednesday,Store E,SOUTH,ELECTRONICS,Smart Phone X,2,1438.74,1389.05
2024-02-23,2024.0,2.0,1.0,Friday,Store-A,SOUTH,ELECTRONICS,Laptop Pro15,7,1293.51,4248.95
2024-03-28,2024.0,3.0,1.0,Thursday,Store C,NORTH,ELECTRONICS,Smartphone X,6,226.3,1357.8
2024-06-06,2024.0,6.0,2.0,Thursday,Store-E,EAST,ACCESSORIES,Ltp Pro 15,7,1286.23,1500.88
2024-10-27,2024.0,10.0,4.0,Sunday,Store-E,EAST,ACCESSORIES,Laptop Pro 15,1,1590.6,1590.6
2024-06-23,2024.0,6.0,2.0,Sunday,Store-A,SOUTH,ACCESSORIES,Smart Phone X,1,81.34,81.34
2024-06-14,2024.0,6.0,2.0,Friday,Store-B,SOUTH,ELECTRONICS,Ltp Pro 15,9,1804.9,16244.1
2024-11-04,2024.0,11.0,4.0,Monday,Store D,WEST,ACCESSORIES,Tablet,10,1319.0,2255.21
2024-02-13,2024.0,2.0,1.0,Tuesday,Store-A,SOUTH,ELECTRONICS,Tablet Plus,4,644.65,2578.6
2024-09-09,2024.0,9.0,3.0,Monday,Store-E,EAST,ACCESSORIES,Smartfone X,4,718.9,2875.6
2024-04-01,2024.0,4.0,2.0,Monday,Store-D,EAST,ACCESSORIES,Smart Phone X,9,1877.38,2668.92
2024-05-29,2024.0,5.0,2.0,Wednesday,Store A,SOUTH,ELECTRONICS,Smart Phone X,9,909.9,8189.1
2024-07-30,2024.0,7.0,3.0,Tuesday,Store-E,EAST,ELECTRONICS,Tablet,1,1781.82,1781.82
2024-03-19,2024.0,3.0,1.0,Tuesday,Store D,EAST,ACCESSORIES,Tablet,9,498.96,68.77
2024-06-29,2024.0,6.0,2.0,Saturday,Store-C,EAST,ACCESSORIES,Smart Phone X,5,55.91,279.55
2024-02-26,2024.0,2.0,1.0,Monday,Store-C,NORTH,ELECTRONICS,Laptop Pro - 15,9,600.8,5407.2
2024-04-25,2024.0,4.0,2.0,Thursday,Store-C,WEST,ACCESSORIES,Tablet,6,1965.83,11794.98
2024-10-24,2024.0,10.0,4.0,Thursday,Store-E,WEST,ACCESSORIES,Laptop Pro15,4,865.87,3463.48
2024-07-22,2024.0,7.0,3.0,Monday,Store E,SOUTH,ACCESSORIES,Laptop Pro 15,5,1516.43,7582.15
2024-09-02,2024.0,9.0,3.0,Monday,Store D,WEST,ACCESSORIES,Tablet,4,1888.42,7553.68
2024-01-09,2024.0,1.0,1.0,Tuesday,Store-A,WEST,ELECTRONICS,Smartfone X,6,1713.79,10282.74
2024-12-24,2024.0,12.0,4.0,Tuesday,Store C,WEST,ELECTRONICS,Laptop Pro15,4,1071.94,4287.76
2024-08-01,2024.0,8.0,3.0,Thursday,Store E,WEST,ELECTRONICS,Laptop Pro - 15,3,277.04,831.12
2024-03-14,2024.0,3.0,1.0,Thursday,Store-B,EAST,ELECTRONICS,Laptop Pro - 15,2,456.72,913.44
2024-05-19,2024.0,5.0,2.0,Sunday,Store E,SOUTH,ELECTRONICS,Laptop Pro 15,10,1029.86,1493.01
2024-10-02,2024.0,10.0,4.0,Wednesday,Store-D,NORTH,ACCESSORIES,Tablet,6,1285.72,7714.32
2024-02-12,2024.0,2.0,1.0,Monday,Store-B,EAST,ACCESSORIES,Smartphone X,7,567.76,3974.32
2024-08-09,2024.0,8.0,3.0,Friday,Store-D,NORTH,ELECTRONICS,Laptop Pro15,2,1782.61,3565.22
2024-02-24,2024.0,2.0,1.0,Saturday,Store-E,WEST,ACCESSORIES,Laptop Pro - 15,8,1426.87,1291.48
2024-06-30,2024.0,6.0,2.0,Sunday,Store-E,NORTH,ELECTRONICS,Smartphone X,3,667.3,2001.9
2024-01-13,2024.0,1.0,1.0,Saturday,Store A,WEST,ACCESSORIES,Tablet Plus,1,1231.47,1231.47
2024-08-23,2024.0,8.0,3.0,Friday,Store-D,NORTH,ACCESSORIES,Laptop Pro - 15,9,1209.38,10884.42
2024-06-10,2024.0,6.0,2.0,Monday,Store E,NORTH,ACCESSORIES,Smartfone X,2,889.9,350.66
2024-03-13,2024.0,3.0,1.0,Wednesday,Store B,SOUTH,ELECTRONICS,Smart Phone X,10,361.6,3616.0
2024-03-13,2024.0,3.0,1.0,Wednesday,Store-E,NORTH,ELECTRONICS,Smartfone X,2,1159.79,2319.58
2024-02-19,2024.0,2.0,1.0,Monday,Store B,SOUTH,ACCESSORIES,Laptop Pro 15,3,534.21,1602.63
2024-11-10,2024.0,11.0,4.0,Sunday,Store B,WEST,ELECTRONICS,Tablet,6,1080.57,6483.42
2024-11-23,2024.0,11.0,4.0,Saturday,Store-C,WEST,ELECTRONICS,Laptop Pro - 15,6,1211.58,7269.48
2024-11-28,2024.0,11.0,4.0,Thursday,Store-B,NORTH,ACCESSORIES,Ltp Pro 15,3,446.24,1338.72
2024-09-17,2024.0,9.0,3.0,Tuesday,Store-A,WEST,ACCESSORIES,Smartphone X,10,240.61,2406.1
2024-06-20,2024.0,6.0,2.0,Thursday,Store E,SOUTH,ELECTRONICS,Tablet Plus,7,349.24,3555.25
2024-01-30,2024.0,1.0,1.0,Tuesday,Store D,SOUTH,ELECTRONICS,Smartfone X,7,673.7,4715.9
2024-07-27,2024.0,7.0,3.0,Saturday,Store-A,WEST,ACCESSORIES,Ltp Pro 15,8,1308.01,10464.08
2024-07-17,2024.0,7.0,3.0,Wednesday,Store E,EAST,ACCESSORIES,Smart Phone X,5,430.86,2154.3
2024-12-12,2024.0,12.0,4.0,Thursday,Store D,EAST,ELECTRONICS,Tablet,5,41.89,209.45
2024-10-22,2024.0,10.0,4.0,Tuesday,Store A,EAST,ACCESSORIES,Smartfone X,7,760.01,5320.07
2024-03-21,2024.0,3.0,1.0,Thursday,Store A,EAST,ELECTRONICS,Laptop Pro 15,9,1098.87,9889.83
2024-05-02,2024.0,5.0,2.0,Thursday,Store B,EAST,ACCESSORIES,Laptop Pro15,3,1871.55,3773.67
2024-03-30,2024.0,3.0,1.0,Saturday,Store-E,WEST,ELECTRONICS,Smartfone X,10,292.59,3693.79
2024-06-11,2024.0,6.0,2.0,Tuesday,Store-B,SOUTH,ACCESSORIES,Ltp Pro 15,2,819.6,1639.2
2024-07-16,2024.0,7.0,3.0,Tuesday,Store-D,SOUTH,ACCESSORIES,Smartfone X,8,1170.15,2410.54
2024-02-18,2024.0,2.0,1.0,Sunday,Store E,WEST,ACCESSORIES,Smartfone X,8,1188.17,9505.36
2024-12-06,2024.0,12.0,4.0,Friday,Store B,EAST,ELECTRONICS,Smartphone X,3,534.33,1602.99
2024-02-02,2024.0,2.0,1.0,Friday,Store A,EAST,ELECTRONICS,Smartphone X,10,1577.54,1747.71
2024-11-11,2024.0,11.0,4.0,Monday,Store C,NORTH,ELECTRONICS,Laptop Pro - 15,8,1127.72,9021.76
2024-12-14,2024.0,12.0,4.0,Saturday,Store E,WEST,ELECTRONICS,Tablet Plus,4,96.07,384.28
2024-05-12,2024.0,5.0,2.0,Sunday,Store C,SOUTH,ACCESSORIES,Tablet Plus,8,769.6,6156.8
2024-06-02,2024.0,6.0,2.0,Sunday,Store A,SOUTH,ELECTRONICS,Smartfone X,4,457.48,4015.54
2024-08-28,2024.0,8.0,3.0,Wednesday,Store C,WEST,ACCESSORIES,Laptop Pro - 15,6,878.07,5268.42
2024-02-09,2024.0,2.0,1.0,Friday,Store-A,WEST,ACCESSORIES,Laptop Pro - 15,9,838.47,7546.23
2024-07-02,2024.0,7.0,3.0,Tuesday,Store-C,EAST,ELECTRONICS,Laptop Pro - 15,10,222.5,2225.0
2024-02-21,2024.0,2.0,1.0,Wednesday,Store E,NORTH,ACCESSORIES,Tablet,2,148.79,297.58
2024-02-28,2024.0,2.0,1.0,Wednesday,Store D,EAST,ACCESSORIES,Smart Phone X,3,83.33,2593.23
2024-04-21,2024.0,4.0,2.0,Sunday,Store-A,SOUTH,ELECTRONICS,Tablet,7,684.47,4791.29
2024-09-13,2024.0,9.0,3.0,Friday,Store D,NORTH,ELECTRONICS,Tablet Plus,5,412.06,2060.3
2024-07-29,2024.0,7.0,3.0,Monday,Store C,SOUTH,ELECTRONICS,Smartfone X,7,394.02,2724.32
2024-03-16,2024.0,3.0,1.0,Saturday,Store E,NORTH,ELECTRONICS,Laptop Pro15,4,1702.15,6808.6
2024-04-13,2024.0,4.0,2.0,Saturday,Store-E,EAST,ACCESSORIES,Smartfone X,8,1152.44,2565.49
2024-01-09,2024.0,1.0,1.0,Tuesday,Store-E,NORTH,ACCESSORIES,Laptop Pro - 15,5,1135.94,4671.06
2024-10-05,2024.0,10.0,4.0,Saturday,Store B,NORTH,ELECTRONICS,Laptop Pro15,8,1327.23,10617.84
2024-04-13,2024.0,4.0,2.0,Saturday,Store-B,NORTH,ELECTRONICS,Laptop Pro - 15,9,322.38,2901.42
2024-04-17,2024.0,4.0,2.0,Wednesday,Store D,EAST,ELECTRONICS,Smartfone X,8,1275.88,10207.04
2024-05-31,2024.0,5.0,2.0,Friday,Store C,EAST,ACCESSORIES,Smartfone X,8,1605.55,3020.49
2024-10-13,2024.0,10.0,4.0,Sunday,Store-E,SOUTH,ACCESSORIES,Smart Phone X,9,525.67,4731.03
2024-04-26,2024.0,4.0,2.0,Friday,Store C,WEST,ACCESSORIES,Laptop Pro 15,3,91.25,4790.89
2024-05-19,2024.0,5.0,2.0,Sunday,Store A,WEST,ELECTRONICS,Ltp Pro 15,4,900.66,3602.64
2024-03-27,2024.0,3.0,1.0,Wednesday,Store-B,NORTH,ELECTRONICS,Tablet Plus,6,655.46,434.02
2024-05-29,2024.0,5.0,2.0,Wednesday,Store A,WEST,ELECTRONICS,Laptop Pro15,4,1281.27,2710.64
2024-04-08,2024.0,4.0,2.0,Monday,Store-E,WEST,ELECTRONICS,Ltp Pro 15,8,417.57,3340.56
2024-04-19,2024.0,4.0,2.0,Friday,Store E,SOUTH,ACCESSORIES,Smart Phone X,7,1941.05,603.17
2024-03-15,2024.0,3.0,1.0,Friday,Store D,SOUTH,ELECTRONICS,Tablet,6,1339.22,8035.32
2024-06-15,2024.0,6.0,2.0,Saturday,Store A,NORTH,ACCESSORIES,Laptop Pro15,10,303.6,3036.0
2024-01-30,2024.0,1.0,1.0,Tuesday,Store-E,EAST,ACCESSORIES,Smart Phone X,2,840.26,1680.52
2024-06-17,2024.0,6.0,2.0,Monday,Store-D,NORTH,ELECTRONICS,Ltp Pro 15,5,146.82,734.1
2024-08-22,2024.0,8.0,3.0,Thursday,Store B,NORTH,ACCESSORIES,Ltp Pro 15,3,1251.14,3753.42
