sale_date,store,region,product_name,category,unit_price,quantity,total_sales,notes,last_update,sale_year,sale_month,sale_quarter,weekday
,Store-E,EAST,Tablet Plus,ELECTRONICS,1330.45,2,2660.9,promo applied,08/30/2024 12:00 AM,,,,
,Store A,EAST,Laptop Pro - 15,,327.4,8,2619.2,urgent,2024-07-30 00:00,,,,
,Store B,NORTH,Smartfone X,ELECTRONICS,475.72,3,1427.16,promo applied,11/04/2024 12:00 AM,,,,
2024-08-27,Store-D,EAST,Tablet Plus,ELECTRONICS,311.01,2,622.02,,03/04/2024 12:00 AM,2024.0,8.0,3.0,Tuesday
2024-11-29,Store B,EAST,Laptop Pro - 15,ELECTRONICS,1834.54,8,14676.32,promo applied,05/05/2024 12:00 AM,2024.0,11.0,4.0,Friday
,Store E,SOUTH,Smartfone X,ACCESSORIES,1459.57,10,14595.699999999999,,06/03/2024 12:00 AM,,,,
,Store C,SOUTH,Tablet,ELECTRONICS,257.82,5,1289.1,,2024-12-18 00:00,,,,
,Store D,WEST,Laptop Pro15,ELECTRONICS,1057.66,1,1057.66,,06/27/2024 12:00 AM,,,,
,Store-E,NORTH,Laptop Pro15,ACCESSORIES,1533.56,5,7667.799999999999,,2024-06-09 00:00,,,,
,Store E,EAST,Smartphone X,ELECTRONICS,1401.72,4,5606.88,promo applied,03/30/2024 12:00 AM,,,,
2024-06-08,Store A,NORTH,Ltp Pro 15,ACCESSORIES,1346.15,4,5384.6,urgent,2024-08-15 00:00,2024.0,6.0,2.0,Saturday
,Store C,WEST,Laptop Pro 15,ELECTRONICS,1166.62,4,4666.48,check later,09/20/2024 12:00 AM,,,,
,Store B,SOUTH,Smart Phone X,ELECTRONICS,134.9,8,1079.2,,2024-06-26 00:00,,,,
,Store A,WEST,Tablet,ACCESSORIES,42.86,1,42.86,,2024-10-15 00:00,,,,
,Store C,SOUTH,Smart Phone X,ACCESSORIES,156.67,3,470.01,urgent,10/16/2024 12:00 AM,,,,
,Store-A,SOUTH,Smart Phone X,ELECTRONICS,1615.68,10,16156.800000000001,,09/15/2024 12:00 AM,,,,
,Store-B,SOUTH,Laptop Pro15,ELECTRONICS,1040.14,5,5200.700000000001,,,,,,
,Store E,WEST,Smartfone X,ACCESSORIES,43.98,6,263.88,check later,2024-11-07 00:00,,,,
2024-03-10,Store-A,,Smartfone X,,246.9,3,740.7,manual override,10/01/2024 12:00 AM,2024.0,3.0,1.0,Sunday
,Store-D,EAST,Smartfone X,ACCESSORIES,1728.14,10,17281.4,,2024-01-21 00:00,,,,
2024-09-08,Store-E,SOUTH,Smart Phone X,ACCESSORIES,198.18,5,990.9000000000001,manual override,2024-02-12 00:00,2024.0,9.0,3.0,Sunday
,Store D,NORTH,Smartphone X,,1734.74,5,8673.7,check later,,,,,
,Store-E,,Smartfone X,ELECTRONICS,1069.91,2,2139.82,urgent,2024-08-21 00:00,,,,
,Store B,EAST,Smart Phone X,ACCESSORIES,428.05,3,1284.15,,2024-05-05 00:00,,,,
,Store A,SOUTH,Laptop Pro 15,ELECTRONICS,386.87,1,386.87,promo applied,2024-02-29 00:00,,,,
,Store E,,Laptop Pro15,,1973.65,10,19736.5,urgent,06/14/2024 12:00 AM,,,,
,Store B,NORTH,Smart Phone X,ACCESSORIES,1570.47,10,15704.7,promo applied,2024-10-18 00:00,,,,
,Store-A,,Tablet Plus,ACCESSORIES,188.81,3,566.4300000000001,,05/10/2024 12:00 AM,,,,
,Store C,SOUTH,Smartfone X,ELECTRONICS,1724.5,7,12071.5,urgent,2024-04-22 00:00,,,,
2024-11-27,Store-E,WEST,Laptop Pro15,ACCESSORIES,102.16,3,306.48,,03/18/2024 12:00 AM,2024.0,11.0,4.0,Wednesday
,Store A,NORTH,Smartphone X,ACCESSORIES,294.18,2,588.36,promo applied,08/19/2024 12:00 AM,,,,
,Store-E,WEST,Smartphone X,ACCESSORIES,993.45,9,8941.050000000001,,,,,,
,Store E,EAST,Smart Phone X,ACCESSORIES,1712.58,6,10275.48,promo applied,01/09/2024 12:00 AM,,,,
,Store E,,Ltp Pro 15,ACCESSORIES,87.06,8,696.48,,,,,,
2024-04-19,Store C,NORTH,Smartfone X,ACCESSORIES,98.57,10,985.6999999999999,,2024-10-09 00:00,2024.0,4.0,2.0,Friday
2024-09-06,Store C,,Tablet,ACCESSORIES,740.2,9,6661.8,promo applied,2024-05-28 00:00,2024.0,9.0,3.0,Friday
,Store C,NORTH,Tablet,ACCESSORIES,865.51,3,2596.5299999999997,,2024-10-31 00:00,,,,
,Store D,SOUTH,Laptop Pro - 15,ACCESSORIES,1416.77,4,5667.08,,02/13/2024 12:00 AM,,,,
,Store A,SOUTH,Smartfone X,ELECTRONICS,1456.84,5,7284.2,,2024-08-11 00:00,,,,
,Store B,NORTH,Laptop Pro15,ACCESSORIES,47.59,7,333.13,,,,,,
,Store-E,,Smartphone X,ACCESSORIES,1659.46,9,14935.14,check later,2024-08-25 00:00,,,,
,Store-A,EAST,Ltp Pro 15,ELECTRONICS,1015.8,3,3047.3999999999996,check later,04/22/2024 12:00 AM,,,,
,Store B,EAST,Smartfone X,,654.08,3,1962.2400000000002,manual override,2024-10-08 00:00,,,,
2024-01-26,Store E,SOUTH,Ltp Pro 15,ELECTRONICS,739.29,10,7392.9,,2024-11-05 00:00,2024.0,1.0,1.0,Friday
,Store-A,SOUTH,Smart Phone X,ACCESSORIES,877.65,8,7021.2,check later,12/22/2024 12:00 AM,,,,
2024-07-11,Store-D,NORTH,Laptop Pro 15,ACCESSORIES,617.05,2,1234.1,,07/30/2024 12:00 AM,2024.0,7.0,3.0,Thursday
,Store-D,EAST,Tablet Plus,ELECTRONICS,1660.18,10,16601.8,,,,,,
2024-12-05,Store D,EAST,Laptop Pro - 15,ACCESSORIES,992.81,1,992.81,,05/01/2024 12:00 AM,2024.0,12.0,4.0,Thursday
,Store A,NORTH,Smartfone X,ELECTRONICS,995.32,1,995.32,manual override,06/23/2024 12:00 AM,,,,
2024-04-11,Store-C,NORTH,Laptop Pro - 15,ELECTRONICS,900.3,4,3601.2,urgent,03/16/2024 12:00 AM,2024.0,4.0,2.0,Thursday
,Store C,WEST,Smartphone X,ELECTRONICS,1112.96,6,6677.76,urgent,11/17/2024 12:00 AM,,,,
,Store-B,WEST,Tablet,ELECTRONICS,52.2,8,417.6,check later,,,,,
,Store-A,NORTH,Smartfone X,,220.44,1,220.44,promo applied,04/09/2024 12:00 AM,,,,
,Store-C,WEST,Laptop Pro - 15,ACCESSORIES,1846.51,6,11079.06,,01/06/2024 12:00 AM,,,,
,Store-C,WEST,Laptop Pro 15,ELECTRONICS,461.59,10,4615.9,manual override,01/08/2024 12:00 AM,,,,
,Store A,WEST,Laptop Pro - 15,ELECTRONICS,663.08,1,663.08,check later,2024-03-24 00:00,,,,
,Store-E,SOUTH,Tablet,ELECTRONICS,1529.19,4,6116.76,,01/12/2024 12:00 AM,,,,
,Store E,EAST,Tablet Plus,ACCESSORIES,1978.45,1,1978.45,promo applied,,,,,
,Store B,SOUTH,Laptop Pro15,ACCESSORIES,646.66,8,5173.28,promo applied,2024-12-03 00:00,,,,
,Store A,SOUTH,Laptop Pro - 15,,1250.11,5,6250.549999999999,manual override,05/31/2024 12:00 AM,,,,
2024-08-08,Store A,WEST,Smartfone X,ELECTRONICS,1464.01,1,1464.01,manual override,2024-03-01 00:00,2024.0,8.0,3.0,Thursday
,Store-C,NORTH,Smartfone X,ACCESSORIES,1952.25,8,15618.0,check later,2024-09-10 00:00,,,,
,Store-A,WEST,Ltp Pro 15,ELECTRONICS,219.52,10,2195.2000000000003,,2024-12-30 00:00,,,,
,Store A,,Laptop Pro 15,ACCESSORIES,1452.94,7,10170.58,manual override,06/11/2024 12:00 AM,,,,
2024-12-28,Store C,WEST,Ltp Pro 15,ACCESSORIES,1991.46,6,11948.76,,2024-06-14 00:00,2024.0,12.0,4.0,Saturday
2024-07-31,Store A,EAST,Smartfone X,ACCESSORIES,170.72,4,682.88,urgent,,2024.0,7.0,3.0,Wednesday
,Store-B,EAST,Laptop Pro 15,ACCESSORIES,303.01,6,1818.06,urgent,2024-02-24 00:00,,,,
,Store B,WEST,Tablet Plus,ACCESSORIES,1440.91,1,1440.91,,2024-03-11 00:00,,,,
,Store C,EAST,Tablet,ELECTRONICS,1533.05,9,13797.449999999999,check later,2024-07-13 00:00,,,,
,Store-C,WEST,Tablet Plus,ACCESSORIES,826.65,1,826.65,,04/17/2024 12:00 AM,,,,
,Store-A,SOUTH,Tablet,,1143.38,5,5716.900000000001,,07/28/2024 12:00 AM,,,,
,Store A,SOUTH,Smartphone X,ACCESSORIES,225.23,2,450.46,,2024-08-12 00:00,,,,
2024-12-27,Store-D,NORTH,Laptop Pro - 15,ELECTRONICS,1201.68,10,12016.800000000001,urgent,2024-05-10 00:00,2024.0,12.0,4.0,Friday
,Store-A,WEST,Tablet,,1612.36,8,12898.88,,2024-07-11 00:00,,,,
2024-03-11,Store C,EAST,Laptop Pro15,ACCESSORIES,1693.23,6,10159.380000000001,,08/09/2024 12:00 AM,2024.0,3.0,1.0,Monday
,Store C,SOUTH,Smartfone X,ELECTRONICS,1721.59,10,17215.899999999998,urgent,2024-08-03 00:00,,,,
,Store C,WEST,Smartfone X,ELECTRONICS,1246.01,8,9968.08,manual override,,,,,
,Store-E,SOUTH,Laptop Pro15,ACCESSORIES,1797.18,6,10783.08,,2024-02-28 00:00,,,,
,Store D,WEST,Smartfone X,ELECTRONICS,1728.32,2,3456.64,check later,05/18/2024 12:00 AM,,,,
,Store-C,SOUTH,Smart Phone X,ELECTRONICS,1426.49,9,12838.41,promo applied,2024-12-04 00:00,,,,
,Store D,,Smartfone X,ELECTRONICS,1763.35,2,3526.7,urgent,02/11/2024 12:00 AM,,,,
2024-01-21,Store D,WEST,Laptop Pro - 15,ELECTRONICS,335.34,6,2012.04,,2024-08-12 00:00,2024.0,1.0,1.0,Sunday
,Store-E,WEST,Smart Phone X,ACCESSORIES,1144.56,5,5722.799999999999,urgent,2024-02-12 00:00,,,,
,Store B,NORTH,Laptop Pro - 15,ELECTRONICS,306.2,4,1224.8,check later,01/23/2024 12:00 AM,,,,
,Store-B,WEST,Smartfone X,ELECTRONICS,1689.82,3,5069.46,check later,01/07/2024 12:00 AM,,,,
,Store E,,Laptop Pro15,ELECTRONICS,59.72,8,477.76,manual override,05/08/2024 12:00 AM,,,,
,Store-E,SOUTH,Smartfone X,ELECTRONICS,878.6,1,878.6,manual override,,,,,
,Store-E,WEST,Ltp Pro 15,ACCESSORIES,1221.11,4,4884.44,manual override,2024-04-21 00:00,,,,
,Store C,EAST,Laptop Pro 15,ELECTRONICS,1438.96,3,4316.88,,2024-03-12 00:00,,,,
2024-09-25,Store-A,NORTH,Smartfone X,ACCESSORIES,1398.45,10,13984.5,manual override,2024-11-03 00:00,2024.0,9.0,3.0,Wednesday
,Store D,EAST,Laptop Pro15,ELECTRONICS,768.91,7,5382.37,manual override,01/21/2024 12:00 AM,,,,
,Store-D,WEST,Laptop Pro - 15,ACCESSORIES,926.04,6,5556.24,,2024-11-22 00:00,,,,
,Store-A,EAST,Smart Phone X,ACCESSORIES,1669.12,8,13352.96,check later,08/31/2024 12:00 AM,,,,
2024-10-07,Store E,NORTH,Tablet Plus,,268.66,3,805.98,check later,05/27/2024 12:00 AM,2024.0,10.0,4.0,Monday
,Store-C,SOUTH,Smart Phone X,ELECTRONICS,180.11,10,1801.1000000000001,urgent,2024-11-21 00:00,,,,
,Store A,SOUTH,Smart Phone X,ACCESSORIES,974.31,5,4871.549999999999,check later,2024-03-14 00:00,,,,
,Store-E,NORTH,Smartfone X,ACCESSORIES,438.04,1,438.04,,2024-11-06 00:00,,,,
,Store A,SOUTH,Smart Phone X,ELECTRONICS,555.13,6,3330.7799999999997,urgent,2024-12-10 00:00,,,,
2024-12-19,Store E,,Smartfone X,ELECTRONICS,953.99,4,3815.96,promo applied,2024-12-22 00:00,2024.0,12.0,4.0,Thursday
,Store B,EAST,Tablet,ACCESSORIES,1323.6,4,5294.4,promo applied,2024-12-04 00:00,,,,
,Store C,NORTH,Smartfone X,,1195.55,5,5977.75,check later,10/12/2024 12:00 AM,,,,
,Store A,,Tablet Plus,ELECTRONICS,823.7,8,6589.6,check later,07/03/2024 12:00 AM,,,,
2024-06-06,Store E,EAST,Tablet,ELECTRONICS,320.56,10,3205.6,,2024-03-10 00:00,2024.0,6.0,2.0,Thursday
,Store C,EAST,Ltp Pro 15,ELECTRONICS,1013.57,3,3040.71,urgent,06/12/2024 12:00 AM,,,,
,Store D,EAST,Smartfone X,ELECTRONICS,905.38,3,2716.14,manual override,10/15/2024 12:00 AM,,,,
,Store-B,,Laptop Pro 15,ELECTRONICS,1646.51,6,9879.06,urgent,08/26/2024 12:00 AM,,,,
2024-11-25,Store-D,SOUTH,Laptop Pro15,ELECTRONICS,1275.24,6,7651.4400000000005,check later,2024-05-14 00:00,2024.0,11.0,4.0,Monday
,Store A,SOUTH,Tablet Plus,ACCESSORIES,416.26,9,3746.34,promo applied,2024-03-28 00:00,,,,
,Store A,NORTH,Laptop Pro15,ELECTRONICS,1278.58,9,11507.22,manual override,2024-11-22 00:00,,,,
2024-07-27,Store-A,SOUTH,Smart Phone X,ELECTRONICS,192.9,6,1157.4,,2024-11-06 00:00,2024.0,7.0,3.0,Saturday
,Store B,NORTH,Laptop Pro15,ELECTRONICS,1469.13,6,8814.78,,2024-02-21 00:00,,,,
,Store E,EAST,Tablet,ACCESSORIES,529.57,3,1588.71,check later,08/08/2024 12:00 AM,,,,
,Store-A,,Ltp Pro 15,ELECTRONICS,78.54,1,78.54,urgent,2024-12-14 00:00,,,,
,Store-B,NORTH,Smart Phone X,ELECTRONICS,606.3,5,3031.5,manual override,2024-09-07 00:00,,,,
,Store A,NORTH,Tablet,ACCESSORIES,130.78,9,1177.02,manual override,,,,,
,Store A,,Laptop Pro15,ACCESSORIES,1573.14,5,7865.700000000001,manual override,01/18/2024 12:00 AM,,,,
,Store C,SOUTH,Smartphone X,,1457.11,10,14571.099999999999,promo applied,02/29/2024 12:00 AM,,,,
,Store-B,NORTH,Tablet,ACCESSORIES,1202.33,9,10820.97,manual override,2024-12-26 00:00,,,,
2024-05-31,Store C,WEST,Ltp Pro 15,,238.46,2,476.92,promo applied,2024-10-26 00:00,2024.0,5.0,2.0,Friday
,Store B,NORTH,Tablet,ELECTRONICS,879.65,3,2638.95,urgent,04/15/2024 12:00 AM,,,,
2024-02-04,Store E,SOUTH,Smartfone X,ACCESSORIES,454.09,5,2270.45,check later,2024-11-02 00:00,2024.0,2.0,1.0,Sunday
2024-09-13,Store-C,WEST,Tablet Plus,ACCESSORIES,658.08,7,4606.56,,04/23/2024 12:00 AM,2024.0,9.0,3.0,Friday
,Store-A,EAST,Tablet,ACCESSORIES,1601.14,10,16011.400000000001,promo applied,2024-12-08 00:00,,,,
2024-02-26,Store-A,EAST,Laptop Pro - 15,ELECTRONICS,49.14,3,147.42000000000002,urgent,10/10/2024 12:00 AM,2024.0,2.0,1.0,Monday
2024-11-17,Store-D,NORTH,Tablet Plus,ACCESSORIES,1767.96,10,17679.6,check later,03/31/2024 12:00 AM,2024.0,11.0,4.0,Sunday
2024-06-19,Store-C,EAST,Laptop Pro 15,ELECTRONICS,401.56,3,1204.68,urgent,2024-06-20 00:00,2024.0,6.0,2.0,Wednesday
,Store E,NORTH,Smart Phone X,ACCESSORIES,1938.32,9,17444.88,check later,2024-03-03 00:00,,,,
,Store-E,SOUTH,Tablet Plus,ELECTRONICS,1528.77,2,3057.54,urgent,2024-04-17 00:00,,,,
,Store-E,EAST,Ltp Pro 15,ELECTRONICS,1218.52,5,6092.6,manual override,2024-11-24 00:00,,,,
2024-08-10,Store B,EAST,Laptop Pro 15,ACCESSORIES,1047.42,7,7331.9400000000005,,04/05/2024 12:00 AM,2024.0,8.0,3.0,Saturday
2024-03-27,Store B,WEST,Laptop Pro15,ELECTRONICS,1121.74,7,7852.18,,2024-08-23 00:00,2024.0,3.0,1.0,Wednesday
,Store E,EAST,Laptop Pro 15,ACCESSORIES,1835.86,2,3671.72,promo applied,,,,,
,Store D,SOUTH,Laptop Pro - 15,ACCESSORIES,672.31,9,6050.789999999999,check later,06/20/2024 12:00 AM,,,,
2024-06-08,Store-B,EAST,Ltp Pro 15,ELECTRONICS,399.97,4,1599.88,,03/30/2024 12:00 AM,2024.0,6.0,2.0,Saturday
,Store-A,NORTH,Tablet,ELECTRONICS,632.83,3,1898.4900000000002,urgent,2024-10-10 00:00,,,,
2024-03-14,Store D,NORTH,Laptop Pro15,ACCESSORIES,1493.62,2,2987.24,manual override,02/10/2024 12:00 AM,2024.0,3.0,1.0,Thursday
2024-09-13,Store-B,SOUTH,Laptop Pro - 15,ACCESSORIES,1124.49,2,2248.98,promo applied,,2024.0,9.0,3.0,Friday
,Store B,NORTH,Laptop Pro15,ELECTRONICS,1001.87,5,5009.35,,02/23/2024 12:00 AM,,,,
,Store-D,NORTH,Smartfone X,ACCESSORIES,933.74,1,933.74,,,,,,
2024-09-06,Store E,SOUTH,Smartfone X,ACCESSORIES,1967.73,6,11806.380000000001,,2024-10-25 00:00,2024.0,9.0,3.0,Friday
,Store E,NORTH,Smartphone X,,1183.36,1,1183.36,check later,,,,,
,Store-E,EAST,Laptop Pro - 15,ELECTRONICS,1794.11,10,17941.1,promo applied,04/02/2024 12:00 AM,,,,
,Store-D,NORTH,Laptop Pro 15,ACCESSORIES,1939.86,7,13579.019999999999,,03/22/2024 12:00 AM,,,,
,Store C,SOUTH,Ltp Pro 15,ACCESSORIES,544.54,4,2178.16,urgent,04/26/2024 12:00 AM,,,,
,Store E,,Laptop Pro15,ACCESSORIES,485.14,7,3395.98,,05/17/2024 12:00 AM,,,,
,Store B,EAST,Laptop Pro - 15,ACCESSORIES,1882.48,3,5647.4400000000005,promo applied,01/03/2024 12:00 AM,,,,
,Store-B,NORTH,Smartfone X,,325.95,1,325.95,,2024-04-21 00:00,,,,
2024-02-19,Store C,SOUTH,Smartphone X,ELECTRONICS,376.68,3,1130.04,,2024-06-18 00:00,2024.0,2.0,1.0,Monday
,Store D,NORTH,Smartfone X,ACCESSORIES,1284.62,5,6423.099999999999,manual override,02/05/2024 12:00 AM,,,,
,Store E,EAST,Laptop Pro15,ELECTRONICS,1364.08,1,1364.08,promo applied,11/24/2024 12:00 AM,,,,
,Store-E,NORTH,Laptop Pro - 15,ELECTRONICS,1605.48,4,6421.92,promo applied,2024-12-11 00:00,,,,
,Store C,SOUTH,Tablet Plus,,1433.59,7,10035.13,manual override,03/17/2024 12:00 AM,,,,
2024-01-07,Store A,NORTH,Laptop Pro 15,ACCESSORIES,1617.58,5,8087.9,promo applied,2024-04-10 00:00,2024.0,1.0,1.0,Sunday
,Store C,NORTH,Smartphone X,ACCESSORIES,1050.44,2,2100.88,check later,,,,,
,Store-D,SOUTH,Tablet,ACCESSORIES,665.99,10,6659.9,urgent,2024-10-12 00:00,,,,
,Store C,WEST,Smart Phone X,ACCESSORIES,1887.3,6,11323.8,urgent,2024-12-05 00:00,,,,
,Store-B,EAST,Laptop Pro - 15,ACCESSORIES,1984.07,4,7936.28,manual override,,,,,
,Store D,,Smartfone X,ACCESSORIES,1245.09,5,6225.45,,2024-12-23 00:00,,,,
,Store-B,,Laptop Pro - 15,ELECTRONICS,1439.72,5,7198.6,,06/15/2024 12:00 AM,,,,
,Store A,SOUTH,Ltp Pro 15,ACCESSORIES,1492.9,1,1492.9,,2024-02-05 00:00,,,,
,Store-A,SOUTH,Laptop Pro 15,ACCESSORIES,784.99,6,4709.9400000000005,urgent,10/27/2024 12:00 AM,,,,
,Store-E,EAST,Smartphone X,ELECTRONICS,1575.95,3,4727.85,,2024-12-21 00:00,,,,
,Store A,EAST,Tablet,ELECTRONICS,956.06,6,5736.36,check later,09/09/2024 12:00 AM,,,,
,Store-D,NORTH,Tablet Plus,ACCESSORIES,1357.97,1,1357.97,urgent,06/16/2024 12:00 AM,,,,
,Store E,NORTH,Smartphone X,ELECTRONICS,1326.02,5,6630.1,,2024-11-11 00:00,,,,
,Store-D,NORTH,Laptop Pro 15,ACCESSORIES,1312.99,9,11816.91,check later,03/03/2024 12:00 AM,,,,
2024-11-23,Store-D,EAST,Smart Phone X,ELECTRONICS,130.68,10,1306.8000000000002,promo applied,10/04/2024 12:00 AM,2024.0,11.0,4.0,Saturday
,Store-E,SOUTH,Ltp Pro 15,ELECTRONICS,1555.3,8,12442.4,promo applied,2024-08-25 00:00,,,,
,Store-E,EAST,Laptop Pro - 15,ELECTRONICS,667.32,6,4003.92,,,,,,
,Store B,,Tablet,ACCESSORIES,454.19,6,2725.14,urgent,,,,,
2024-07-11,Store-B,,Laptop Pro 15,ELECTRONICS,1049.22,1,1049.22,urgent,2024-10-24 00:00,2024.0,7.0,3.0,Thursday
,Store-B,WEST,Ltp Pro 15,ELECTRONICS,1714.86,6,10289.16,manual override,02/11/2024 12:00 AM,,,,
2024-07-25,Store-E,WEST,Smartfone X,ELECTRONICS,1573.49,10,15734.9,urgent,04/27/2024 12:00 AM,2024.0,7.0,3.0,Thursday
,Store-D,NORTH,Smart Phone X,ELECTRONICS,162.06,7,1134.42,,2024-09-16 00:00,,,,
,Store B,EAST,Laptop Pro 15,ACCESSORIES,1637.1,2,3274.2,promo applied,,,,,
,Store-B,WEST,Smartfone X,ELECTRONICS,531.41,3,1594.23,,12/06/2024 12:00 AM,,,,
,Store D,NORTH,Smartphone X,ELECTRONICS,1334.32,4,5337.28,check later,2024-04-15 00:00,,,,
,Store-E,SOUTH,Smartphone X,ELECTRONICS,424.79,10,4247.900000000001,,2024-10-15 00:00,,,,
,Store-D,SOUTH,Laptop Pro 15,ELECTRONICS,1064.63,2,2129.26,urgent,07/10/2024 12:00 AM,,,,
,Store B,EAST,Tablet,ELECTRONICS,1194.48,8,9555.84,,2024-03-19 00:00,,,,
,Store-C,NORTH,Laptop Pro15,ACCESSORIES,660.36,1,660.36,promo applied,2024-09-21 00:00,,,,
,Store A,EAST,Laptop Pro - 15,ELECTRONICS,1306.58,2,2613.16,promo applied,,,,,
,Store C,EAST,Laptop Pro15,ELECTRONICS,759.56,9,6836.039999999999,,01/10/2024 12:00 AM,,,,
2024-06-22,Store B,WEST,Laptop Pro - 15,ELECTRONICS,115.57,1,115.57,manual override,2024-03-02 00:00,2024.0,6.0,2.0,Saturday
2024-11-05,Store E,WEST,Smartfone X,ELECTRONICS,854.67,4,3418.68,manual override,2024-02-05 00:00,2024.0,11.0,4.0,Tuesday
2024-12-13,Store C,SOUTH,Laptop Pro - 15,ELECTRONICS,437.73,9,3939.57,urgent,2024-03-04 00:00,2024.0,12.0,4.0,Friday
2024-03-26,Store E,SOUTH,Smartfone X,ACCESSORIES,770.65,7,5394.55,,2024-08-23 00:00,2024.0,3.0,1.0,Tuesday
,Store-D,EAST,Tablet,,1037.95,6,6227.700000000001,promo applied,2024-01-29 00:00,,,,
,Store-B,WEST,Tablet Plus,,657.61,3,1972.83,promo applied,2024-04-09 00:00,,,,
,Store B,,Laptop Pro 15,ELECTRONICS,166.83,4,667.32,manual override,02/17/2024 12:00 AM,,,,
,Store B,EAST,Ltp Pro 15,ACCESSORIES,465.1,7,3255.7000000000003,,05/12/2024 12:00 AM,,,,
,Store E,SOUTH,Laptop Pro15,ACCESSORIES,562.76,9,5064.84,,12/15/2024 12:00 AM,,,,
2024-04-23,Store A,SOUTH,Smart Phone X,ACCESSORIES,1604.54,9,14440.86,urgent,2024-02-26 00:00,2024.0,4.0,2.0,Tuesday
,Store B,SOUTH,Ltp Pro 15,ELECTRONICS,303.89,7,2127.23,,04/25/2024 12:00 AM,,,,
,Store A,NORTH,Smartphone X,ACCESSORIES,1295.77,9,11661.93,,2024-03-11 00:00,,,,
,Store-E,WEST,Smartphone X,ELECTRONICS,1415.7,10,14157.0,urgent,01/01/2024 12:00 AM,,,,
,Store-E,NORTH,Ltp Pro 15,ELECTRONICS,1231.71,1,1231.71,,06/17/2024 12:00 AM,,,,
,Store B,WEST,Laptop Pro15,ACCESSORIES,1504.81,8,12038.48,manual override,08/10/2024 12:00 AM,,,,
,Store D,WEST,Laptop Pro15,ELECTRONICS,1047.31,1,1047.31,,02/22/2024 12:00 AM,,,,
,Store-B,SOUTH,Smartfone X,,258.28,7,1807.9599999999998,manual override,2024-06-02 00:00,,,,
,Store-B,SOUTH,Smartphone X,ELECTRONICS,560.95,99,55534.05,check later,08/05/2024 12:00 AM,,,,
,Store-B,NORTH,Laptop Pro - 15,ACCESSORIES,380.74,7,2665.1800000000003,,2024-06-02 00:00,,,,
,Store B,,Tablet Plus,ELECTRONICS,73.83,8,590.64,,09/05/2024 12:00 AM,,,,
,Store-E,SOUTH,Smartfone X,ELECTRONICS,1996.94,8,15975.52,,02/26/2024 12:00 AM,,,,
,Store A,NORTH,Laptop Pro - 15,ACCESSORIES,831.17,7,5818.19,check later,2024-09-18 00:00,,,,
,Store B,SOUTH,Tablet Plus,ACCESSORIES,1473.16,9,13258.44,,01/06/2024 12:00 AM,,,,
2024-08-23,Store-A,SOUTH,Smart Phone X,ACCESSORIES,1404.98,10,14049.8,,,2024.0,8.0,3.0,Friday
,Store E,WEST,Smartfone X,ACCESSORIES,199.81,6,1198.8600000000001,,2024-03-05 00:00,,,,
,Store B,NORTH,Smartfone X,ELECTRONICS,341.68,6,2050.08,,08/15/2024 12:00 AM,,,,
,Store A,NORTH,Smart Phone X,ACCESSORIES,1231.08,1,1231.08,,10/06/2024 12:00 AM,,,,
,Store E,EAST,Smart Phone X,ACCESSORIES,357.42,1,357.42,urgent,12/25/2024 12:00 AM,,,,
,Store B,SOUTH,Tablet,ACCESSORIES,71.81,9,646.29,check later,2024-12-22 00:00,,,,
,Store A,WEST,Tablet,ACCESSORIES,1484.85,5,7424.25,urgent,10/16/2024 12:00 AM,,,,
,Store-D,EAST,Tablet Plus,ACCESSORIES,97.88,1,97.88,urgent,01/05/2024 12:00 AM,,,,
2024-06-06,Store-C,EAST,Tablet,ELECTRONICS,1046.41,3,3139.2300000000005,check later,06/18/2024 12:00 AM,2024.0,6.0,2.0,Thursday
,Store-D,NORTH,Ltp Pro 15,ACCESSORIES,663.48,6,3980.88,promo applied,01/30/2024 12:00 AM,,,,
,Store A,NORTH,Laptop Pro 15,ACCESSORIES,861,6,5166.0,,2024-08-30 00:00,,,,
,Store-D,SOUTH,Tablet,ACCESSORIES,528.74,2,1057.48,urgent,11/12/2024 12:00 AM,,,,
2024-05-02,Store-E,WEST,Smartphone X,ACCESSORIES,439.94,4,1759.76,,2024-08-06 00:00,2024.0,5.0,2.0,Thursday
,Store A,SOUTH,Laptop Pro - 15,ACCESSORIES,1790.38,2,3580.76,manual override,2024-12-02 00:00,,,,
,Store-E,EAST,Laptop Pro - 15,ELECTRONICS,468.91,8,3751.28,check later,2024-10-17 00:00,,,,
,Store A,EAST,Tablet,ACCESSORIES,1536.32,7,10754.24,,04/02/2024 12:00 AM,,,,
,Store E,SOUTH,Tablet,ELECTRONICS,1231.61,4,4926.44,,2024-09-27 00:00,,,,
,Store B,EAST,Smart Phone X,ACCESSORIES,901.37,3,2704.11,,2024-04-27 00:00,,,,
,Store A,SOUTH,Laptop Pro15,,407.18,6,2443.08,manual override,2024-08-13 00:00,,,,
2024-04-16,Store B,SOUTH,Smartfone X,ACCESSORIES,68.69,1,68.69,,2024-04-08 00:00,2024.0,4.0,2.0,Tuesday
2024-04-12,Store C,,Ltp Pro 15,ACCESSORIES,463.35,3,1390.0500000000002,manual override,2024-06-18 00:00,2024.0,4.0,2.0,Friday
,Store C,SOUTH,Tablet Plus,ELECTRONICS,1860.1,3,5580.299999999999,,11/27/2024 12:00 AM,,,,
